site,monte,council,date,in_out,shrub_tree,section,Erica scoparia,Daphne gnidium,Stauracanthus boivinii,Erica sp.,Calluna vulgaris,Erica australis,Cistus salvifolius ,Genista triacanthos ,Arbutus unedo,Lavandula stoechas,Phillyrea angustifolia,Genista tridens,Quercus suber,Thymus baeticus,Phillyrea latifolia,Teucrium fruticans ,Ruscus aculeatus,Ulex borgiae,Quercus canariensis,Pinus pinaster,Pistacia lentiscus ,Erica arborea,Cistus crispus,Smilax aspera,Phlomys purpurea,Quercus lusitanica,Olea europaea,Crataegus monogyna,Rubus ulmifolius ,Myrtus communis,Viburnum tinus,Adenocarpus telonensis,Calicotome villosa ,Genista tridentata,Dittrichia viscosa,Pyrus bourgaeana,Ilex aquifolium ,Halimium halimifolium,Dorycnium pentaphyllum,Ceratonia siliqua,Cistus albidus,Cistus populifolius,Quercus pyrenaica,Lithodora prostrata,Cytisus striatus,Rosa sempervirens,Asparagus aphyllus,Cistus ladanifer,Chamaerops humilis
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,19,,9,,,,,,,,10.6,,0,,,1.1,,,1,,,,,4.6,,,,2,,6.8,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,19.4,,9.4,,,,,,,,10.8,,0.6,,,1.7,,,1.2,,,,,5.9,,,,2.8,,8.1,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,21.3,,9.7,,,,,,,,23.4,,2,,,5.9,,,1.5,,,,,9.6,,,,16.8,,8.5,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,21.8,,10.2,,,,,,,,23.7,,3.3,,,6.4,,,2.2,,,,,9.7,,,,17.7,,10.4,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,22.7,,,,,,,,,,24.3,,4,,,19.1,,,,,,,,11.5,,,,22.3,,12.3,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,23.5,,,,,,,,,,24.5,,4.8,,,19.2,,,,,,,,11.7,,,,25,,16,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,6.1,,,23.9,,,,,,,,12.3,,,,,,17.7,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,7.1,,,24.3,,,,,,,,16,,,,,,18.6,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,8.4,,,24.7,,,,,,,,16.7,,,,,,19.3,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,9,,,25,,,,,,,,17.5,,,,,,20.3,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,9.3,,,,,,,,,,,18.7,,,,,,20.8,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,9.6,,,,,,,,,,,18.8,,,,,,21.4,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,21.4,,,,,,,,,,,21,,,,,,24.8,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,22.3,,,,,,,,,,,21.2,,,,,,25,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,,,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,tree,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuevas_Hospital2,Monte_CuevasHospital,Los Barrios,17/06/2015,inside,tree,2,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,2.1,18.9,,,,,,,,,,,21,,,0,,,2.1,12.6,,0.6,,1.5,5.4,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,3.4,19.3,,,,,,,,,,,21.4,,,2.4,,,2.2,12.9,,1,,1.7,5.6,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,3.8,,,,,,,,,,,,,,,3.7,,,,,,4.25,,,6.2,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,4,,,,,,,,,,,,,,,4.4,,,,,,4.5,,,6.5,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,5.4,,,,,,,,,,,,,,,6.7,,,,,,13.1,,,12.6,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,6.4,,,,,,,,,,,,,,,7.3,,,,,,13.4,,,12.8,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,10,,,,,,,,,,,,,,,8.1,,,,,,22.9,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,13.3,,,,,,,,,,,,,,,8.8,,,,,,23,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,14.2,,,,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,15,,,,,,,,,,,,,,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,20.7,,,,,,,,,,,,,,,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,21,,,,,,,,,,,,,,,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,22,,,,,,,,,,,,,,,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,23.5,,,,,,,,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,1,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,tree,1,,,,,,,,,,,,,20.7,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,tree,1,,,,,,,,,,,,,23.6,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,3.4,,,,1.5,0.2,0.7,,21,,,3.4,,3.65,12,,7.6,,,2.4,,,2.2,,,6.7,,,23.7,,,6.2,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,3.5,,,,2.2,0.5,1,,21.1,,,3.6,,3.8,12.1,,7.9,,,3.2,,,2.3,,,6.8,,,24.8,,,6.5,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,9.8,,,,2.9,,3.3,,,,,11.8,,13.5,,,12.1,,,4.4,,,12.1,,,13,,,,,,7.4,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,10.2,,,,3.4,,3.5,,,,,12.1,,13.8,,,12.4,,,6.5,,,12.3,,,13.5,,,,,,8.2,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,6.75,,6.9,,,,,19.2,,,,,,,,7.4,,,,,,24.6,,,,,,12.4,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,6.8,,7,,,,,20.7,,,,,,,,12.1,,,,,,24.7,,,,,,15.2,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,14,,10.2,,,,,,,,,,,,,14.7,,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,14.3,,10.6,,,,,,,,,,,,,15.2,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,outside,shrub,2,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,7.2,,,2.3,3.4,,,4.1,,,7.9,,,19.7,,,,,0,,,0,20.2,,3.3,,,,,,3.6,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,7.5,,,2.9,3.7,,,4.3,,,8.3,,,20,,,,,2.3,,,0.2,20.5,,3.7,,,,,,4,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,13.1,,,5.4,3.9,,,4.7,,,,,,,,,,,3.6,,,,21,,22.5,,,,,,4.4,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,13.3,,,5.55,4.2,,,5,,,,,,,,,,,3.8,,,,21.3,,23,,,,,,4.5,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,15.5,,,6.45,4.9,,,5.1,,,,,,,,,,,6.15,,,,24.1,,,,,,,,5.25,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,15.7,,,6.9,5,,,5.2,,,,,,,,,,,7.85,,,,25,,,,,,,,5.8,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,22.8,,,7.45,6.9,,,5.8,,,,,,,,,,,9.2,,,,,,,,,,,,8.15,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,23,,,7.8,7.9,,,6,,,,,,,,,,,9.8,,,,,,,,,,,,8.3,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,9,10.3,,,8.6,,,,,,,,,,,10.4,,,,,,,,,,,,8.95,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,9.55,10.4,,,8.9,,,,,,,,,,,12.9,,,,,,,,,,,,9.2,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,14.3,15,,,10.3,,,,,,,,,,,13.1,,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,15,15.3,,,10.4,,,,,,,,,,,13.4,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,20.3,,,,18.1,,,,,,,,,,,15.3,,,,,,,,,,,,13.9,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,21.3,,,,18.3,,,,,,,,,,,16.3,,,,,,,,,,,,14.2,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,23.3,,,,20.3,,,,,,,,,,,16.7,,,,,,,,,,,,18.3,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,23.7,,,,20.5,,,,,,,,,,,17.5,,,,,,,,,,,,20.5,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,,,,22,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,,,,23.5,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,,,,,,,,,,,,,,,,21.3,,,,,,,,,,,,23.6,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,23.7,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,tree,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,tree,1,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,tree,1,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,tree,1,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,tree,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,tree,1,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,8.6,,,,3.8,,,18.3,,,1.4,,0.6,,,0.8,,,0,,,24.5,,,2,,3.7,,,,9,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,8.8,,,,4.1,,,19.1,,,1.6,,0.8,,,1.2,,,2.4,,,24.6,,,2.5,,3.9,,,,9.5,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,13.8,,,,9.8,,,,,,2.8,,,,,3,,,4.1,,,,,,8.3,,4.4,,,,16.4,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,14,,,,9.9,,,,,,3.8,,,,,3.4,,,8.2,,,,,,8.9,,4.9,,,,17,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,11.5,,,,,,4.8,,,,,4.9,,,23.6,,,,,,11.9,,5.5,,,,24,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,11.9,,,,,,5,,,,,5.2,,,23.8,,,,,,12.2,,7.2,,,,24.4,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,12.3,,,,,,,,,,,6.1,,,,,,,,,12.4,,8.2,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,14,,,,,,,,,,,6.6,,,,,,,,,12.8,,8.7,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,15.5,,,,,,,,,,,9.9,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,16.7,,,,,,,,,,,12.4,,,,,,,,,14.4,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,18,,,,,,,,,,,14.3,,,,,,,,,23.8,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,18.4,,,,,,,,,,,15,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,19.1,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,19.6,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,20.4,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,20.7,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,shrub,2,,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,tree,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,tree,2,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,tree,2,,,,,,,,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatas1,Monte_Beatas,Los Barrios,18/06/2015,inside,tree,2,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,0.3,14.1,,,1.3,3.4,3.9,,,,,,,2.8,,,,,,0.7,,,,,,0.4,,0,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,0.9,14.15,,,1.7,3.6,4.5,,,,,,,3,,,,,,2.1,,,,,,1.2,,0.4,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,2.2,16.1,,,2.6,4.3,8.4,,,,,,,,,,,,,5.3,,,,,,2.6,,3.2,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,2.5,16.4,,,3,5.6,8.6,,,,,,,,,,,,,5.5,,,,,,2.8,,3.5,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,23.2,,,4.4,7,9.8,,,,,,,,,,,,,20.4,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,25,,,5.2,7.7,10.4,,,,,,,,,,,,,22.4,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,,,,6.7,8.9,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,,,,7.4,9.3,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,,,,14.5,9.9,,,,,,,,,,,,,,,,,,,,7.05,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,,,,14.9,10.3,,,,,,,,,,,,,,,,,,,,7.25,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,,,,15.7,10.6,,,,,,,,,,,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,,,,16,11.8,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,,,,18.2,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,,,,21.8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,,,,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,,,,,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,1,,,,,,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,tree,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,tree,1,,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,tree,1,,,,,,,,,,,,,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,tree,1,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,2,,,2.4,,,,3.4,,,,,,21,,,,,1.2,,,24.4,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,2,,,2.8,,,,3.6,,,,,,21.3,,,,,1.7,,,25,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,2,,,3.6,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,2,,,4.7,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,,,,,
Faldas_Rubio2,Monte_Faldas_del_Rubio2,Los Barrios,18/06/2015,outside,shrub,2,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,,,,,,,,,,,,,,,,
