site,town,lat,long,altitude,inside,shrub_height,species,acronym,shrub_tree,cover,presence,damage,palatability,resprouter,Herrera_type,Coca
Aljibe,Jerez,36.51343,-5.60929,1039,1,2,Halimium halimifolium,Halihali,shrub,0,0,NA,5,0,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,1,2,Cistus albidus,Cistalbi,shrub,0,0,NA,5,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,1,2,Genista triacanthos,Genitria,shrub,2.1499999999999995,1,0,3,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,1,2,Cytisus striatus,Cytistri,shrub,0,0,NA,NA,NA,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,1,2,Cistus populifolius,Cistpopu,tree,0,0,NA,4,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,1,2,Calicotome villosa,Calivill,shrub,0,0,NA,2,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Ulex borgiae,Ulexborg,shrub,1.1500000000000008,1,2,3,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Thymus baeticus,Thymbaet,shrub,0,0,NA,NA,NA,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Rosa sempervirens,Rosasemp,shrub,0,0,NA,2,NA,NA,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Pyrus bourgaeana,Pyrubour,shrub,0,0,NA,4,NA,2,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Dittrichia viscosa,Dittvisc,tree,0,0,NA,NA,NA,NA,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Quercus canariensis,Quercana,shrub,0,0,NA,3,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Phillyrea latifolia,Phillati,shrub,0,0,NA,2,NA,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Lavandula stoechas,Lavastoe,shrub,0,0,NA,5,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Pinus pinaster,Pinupina,tree,0,0,NA,5,NA,NA,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Phillyrea latifolia,Phillati,tree,0,0,NA,2,NA,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Ceratonia siliqua,Cerasili,shrub,0,0,NA,2,NA,2,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Viburnum tinus,Vibutinu,shrub,0,0,NA,2,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Myrtus communis,Myrtcomm,tree,0,0,NA,2,NA,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Lithodora prostrata,Lithpros,shrub,0,0,NA,NA,NA,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Erica australis,Ericaust,tree,0,0,NA,5,1,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Stauracanthus boivinii,Stauboiv,shrub,0,0,NA,2,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Halimium halimifolium,Halihali,shrub,0,0,NA,5,0,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Genista tridens,Genitrids,shrub,0,0,NA,3,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Phlomys purpurea,Phlopurp,tree,0,0,NA,5,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Quercus lusitanica,Querlusi,shrub,19.1,1,1,3,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Erica australis,Ericaust,shrub,0,0,NA,5,1,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Erica arborea,Ericarbo,tree,0,0,NA,5,1,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Erica arborea,Ericarbo,shrub,20.86,1,2,5,1,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Pinus pinaster,Pinupina,shrub,0,0,NA,5,NA,NA,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Crataegus monogyna,Cratmono,shrub,0,0,NA,3,1,2,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Cytisus striatus,Cytistri,shrub,0,0,NA,NA,NA,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Cistus salvifolius,Cistsalv,shrub,0,0,NA,4,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Rubus ulmifolius,Rubuulmi,tree,0,0,NA,2,NA,NA,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Genista tridentata,Genitrid,shrub,0,0,NA,2,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Cistus crispus,Cistcris,shrub,0,0,NA,5,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Cistus albidus,Cistalbi,shrub,0,0,NA,5,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Dittrichia viscosa,Dittvisc,shrub,0,0,NA,NA,NA,NA,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Phlomys purpurea,Phlopurp,shrub,0,0,NA,5,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Calicotome villosa,Calivill,shrub,0,0,NA,2,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Calicotome villosa,Calivill,tree,0,0,NA,2,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,bare,Bare,tree,0,0,NA,NA,NA,NA,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Adenocarpus telonensis,Adentelo,tree,0,0,NA,2,NA,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Adenocarpus telonensis,Adentelo,shrub,0,0,NA,2,NA,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Thymus baeticus,Thymbaet,tree,0,0,NA,NA,NA,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Teucrium fruticans,Teucfrut,shrub,0,0,NA,2,NA,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Teucrium fruticans,Teucfrut,tree,0,0,NA,2,NA,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Rubus ulmifolius,Rubuulmi,shrub,0.09999999999999964,1,3,2,NA,NA,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Rosa sempervirens,Rosasemp,tree,0,0,NA,2,NA,NA,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Quercus pyrenaica,Querpyre,shrub,0,0,NA,3,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Quercus pyrenaica,Querpyre,tree,0,0,NA,3,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Quercus lusitanica,Querlusi,tree,0,0,NA,3,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Pyrus bourgaeana,Pyrubour,tree,0,0,NA,4,NA,2,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Pistacia lentiscus,Pistlent,shrub,0,0,NA,5,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Pistacia lentiscus,Pistlent,tree,0,0,NA,5,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Genista triacanthos,Genitria,tree,0,0,NA,3,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,bare,Bare,shrub,9.3,1,NA,NA,NA,NA,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Viburnum tinus,Vibutinu,tree,NA,NA,NA,2,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Olea europaea,Oleaeuro,shrub,0,0,NA,1,NA,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Olea europaea,Oleaeuro,tree,0,0,NA,1,NA,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Myrtus communis,Myrtcomm,shrub,0,0,NA,2,NA,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Lavandula stoechas,Lavastoe,tree,0,0,NA,5,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Ilex aquifolium,Ilexaqui,tree,0,0,NA,1,NA,2,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Ilex aquifolium,Ilexaqui,shrub,0,0,NA,1,NA,2,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Genista tridentata,Genitrid,tree,0,0,NA,2,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Genista tridens,Genitrids,tree,0,0,NA,3,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Erica scoparia,Ericscop,shrub,0,0,NA,5,1,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Erica scoparia,Ericscop,tree,0,0,NA,5,1,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Daphne gnidium,Daphgnid,tree,0,0,NA,6,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Crataegus monogyna,Cratmono,tree,0,0,NA,3,1,2,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Arbutus unedo,Arbuuned,tree,0,0,NA,5,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Daphne gnidium,Daphgnid,shrub,0,0,NA,6,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Cistus ladanifer,Cistlada,tree,0,0,NA,NA,0,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Cistus crispus,Cistcris,tree,0,0,NA,5,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Cistus salvifolius,Cistsalv,tree,0,0,NA,4,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Cistus ladanifer,Cistlada,shrub,0,0,NA,NA,0,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Calluna vulgaris,Callvulg,shrub,2.700000000000001,1,3,3,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Phillyrea angustifolia,Philangu,tree,0,0,NA,2,NA,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Ceratonia siliqua,Cerasili,tree,0,0,NA,2,NA,2,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Calluna vulgaris,Callvulg,tree,0,0,NA,3,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Ulex borgiae,Ulexborg,tree,0,0,NA,3,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Quercus suber,Quersube,shrub,0,0,NA,3,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Phillyrea angustifolia,Philangu,shrub,0,0,NA,2,NA,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Stauracanthus boivinii,Stauboiv,tree,0,0,NA,2,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Lithodora prostrata,Lithpros,tree,0,0,NA,NA,NA,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Genista triacanthos,Genitria,shrub,2.0500000000000025,1,1,3,1,1,intermedio
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Quercus suber,Quersube,tree,0,0,NA,3,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Halimium halimifolium,Halihali,tree,0,0,NA,5,0,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Quercus canariensis,Quercana,tree,0,0,NA,3,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Arbutus unedo,Arbuuned,shrub,0.3999999999999986,1,2,5,1,2,2
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Cistus populifolius,Cistpopu,shrub,11.349999999999998,1,1,4,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Cistus populifolius,Cistpopu,tree,0,0,NA,4,0,1,1
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Cytisus striatus,Cytistri,tree,0,0,NA,NA,NA,1,NA
Aljibe,Jerez,36.51343,-5.60929,1039,0,0.5,Cistus albidus,Cistalbi,tree,0,0,NA,5,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Erica scoparia,Ericscop,shrub,8.200000000000003,1,1,5,1,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Phlomys purpurea,Phlopurp,tree,0,0,NA,5,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Pistacia lentiscus,Pistlent,shrub,0,0,NA,5,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Phlomys purpurea,Phlopurp,shrub,0,0,NA,5,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Calicotome villosa,Calivill,shrub,0,0,NA,2,1,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Genista triacanthos,Genitria,tree,0,0,NA,3,1,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Dittrichia viscosa,Dittvisc,shrub,0,0,NA,NA,NA,NA,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Erica scoparia,Ericscop,tree,0,0,NA,5,1,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Thymus baeticus,Thymbaet,tree,0,0,NA,NA,NA,1,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Thymus baeticus,Thymbaet,shrub,0,0,NA,NA,NA,1,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Quercus pyrenaica,Querpyre,tree,0,0,NA,3,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Rubus ulmifolius,Rubuulmi,shrub,0,0,NA,2,NA,NA,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Pyrus bourgaeana,Pyrubour,shrub,0,0,NA,4,NA,2,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Pyrus bourgaeana,Pyrubour,tree,0,0,NA,4,NA,2,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Calluna vulgaris,Callvulg,shrub,0,0,NA,3,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Pistacia lentiscus,Pistlent,tree,0,0,NA,5,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Phillyrea latifolia,Phillati,shrub,0.1999999999999993,1,2,2,NA,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Dittrichia viscosa,Dittvisc,tree,0,0,NA,NA,NA,NA,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Ulex borgiae,Ulexborg,shrub,1.1999999999999993,1,0,3,1,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Olea europaea,Oleaeuro,shrub,0,0,NA,1,NA,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Crataegus monogyna,Cratmono,shrub,0,0,NA,3,1,2,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Lavandula stoechas,Lavastoe,shrub,0,0,NA,5,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Lavandula stoechas,Lavastoe,tree,0,0,NA,5,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Cistus ladanifer,Cistlada,shrub,0,0,NA,NA,0,1,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Genista tridentata,Genitrid,shrub,0,0,NA,2,1,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Ceratonia siliqua,Cerasili,shrub,0,0,NA,2,NA,2,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Ceratonia siliqua,Cerasili,tree,0,0,NA,2,NA,2,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Quercus canariensis,Quercana,shrub,0.10000000000000142,1,1,3,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Erica australis,Ericaust,shrub,0,0,NA,5,1,1,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Erica australis,Ericaust,tree,0,0,NA,5,1,1,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Viburnum tinus,Vibutinu,shrub,0,0,NA,2,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Phillyrea latifolia,Phillati,tree,11.599999999999998,1,NA,2,NA,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Ulex borgiae,Ulexborg,tree,0,0,NA,3,1,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Teucrium fruticans,Teucfrut,shrub,0,0,NA,2,NA,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Stauracanthus boivinii,Stauboiv,tree,0,0,NA,2,1,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Rosa sempervirens,Rosasemp,tree,0,0,NA,2,NA,NA,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Rosa sempervirens,Rosasemp,shrub,0,0,NA,2,NA,NA,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Quercus suber,Quersube,tree,1.3000000000000003,1,NA,3,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Quercus lusitanica,Querlusi,shrub,0,0,NA,3,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Quercus canariensis,Quercana,tree,47.8,1,NA,3,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Genista tridens,Genitrids,tree,0,0,NA,3,1,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Quercus lusitanica,Querlusi,tree,0,0,NA,3,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Pinus pinaster,Pinupina,tree,0,0,NA,5,NA,NA,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Pinus pinaster,Pinupina,shrub,0.3000000000000007,1,0,5,NA,NA,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Erica arborea,Ericarbo,tree,0,0,NA,5,1,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Adenocarpus telonensis,Adentelo,tree,0,0,NA,2,NA,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Phillyrea angustifolia,Philangu,shrub,0,0,NA,2,NA,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Myrtus communis,Myrtcomm,shrub,0,0,NA,2,NA,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Lithodora prostrata,Lithpros,shrub,0,0,NA,NA,NA,1,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Lithodora prostrata,Lithpros,tree,0,0,NA,NA,NA,1,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Ilex aquifolium,Ilexaqui,shrub,0,0,NA,1,NA,2,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Halimium halimifolium,Halihali,shrub,0,0,NA,5,0,1,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Genista tridens,Genitrids,shrub,0,0,NA,3,1,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Cistus albidus,Cistalbi,tree,0,0,NA,5,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Genista tridentata,Genitrid,tree,0,0,NA,2,1,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Genista triacanthos,Genitria,shrub,0,0,NA,3,1,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Erica arborea,Ericarbo,shrub,0,0,NA,5,1,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,bare,Bare,tree,1.9000000000000001,1,NA,NA,NA,NA,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Cistus salvifolius,Cistsalv,tree,0,0,NA,4,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Daphne gnidium,Daphgnid,shrub,0,0,NA,6,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Cytisus striatus,Cytistri,shrub,0,0,NA,NA,NA,1,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Cistus salvifolius,Cistsalv,shrub,0,0,NA,4,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Quercus pyrenaica,Querpyre,shrub,0,0,NA,3,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Cistus populifolius,Cistpopu,shrub,0,0,NA,4,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Cistus crispus,Cistcris,shrub,0,0,NA,5,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Cistus albidus,Cistalbi,shrub,0,0,NA,5,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Calluna vulgaris,Callvulg,tree,0,0,NA,3,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Cistus crispus,Cistcris,tree,0,0,NA,5,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Halimium halimifolium,Halihali,tree,0,0,NA,5,0,1,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Calicotome villosa,Calivill,tree,0,0,NA,2,1,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Arbutus unedo,Arbuuned,shrub,5.4,1,1,5,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Teucrium fruticans,Teucfrut,tree,0,0,NA,2,NA,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Adenocarpus telonensis,Adentelo,shrub,0,0,NA,2,NA,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Viburnum tinus,Vibutinu,tree,0,0,NA,2,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Arbutus unedo,Arbuuned,tree,6.699999999999999,1,NA,5,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Ilex aquifolium,Ilexaqui,tree,0,0,NA,1,NA,2,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Rubus ulmifolius,Rubuulmi,tree,0,0,NA,2,NA,NA,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Stauracanthus boivinii,Stauboiv,shrub,0,0,NA,2,1,1,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Cytisus striatus,Cytistri,tree,0,0,NA,NA,NA,1,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Phillyrea angustifolia,Philangu,tree,0,0,NA,2,NA,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Quercus suber,Quersube,shrub,0,0,NA,3,1,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,bare,Bare,shrub,35.6,1,NA,NA,NA,NA,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Crataegus monogyna,Cratmono,tree,0,0,NA,3,1,2,intermedio
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Olea europaea,Oleaeuro,tree,0,0,NA,1,NA,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Myrtus communis,Myrtcomm,tree,0,0,NA,2,NA,2,2
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Cistus ladanifer,Cistlada,tree,0,0,NA,NA,0,1,NA
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Cistus populifolius,Cistpopu,tree,0,0,NA,4,0,1,1
Barrancones,Alcala,36.46303,-5.60359,420,1,1.5,Daphne gnidium,Daphgnid,tree,0,0,NA,6,1,2,2
Barrancones,Alcala,36.46297,-5.60348,422,0,1.5,Erica arborea,Ericarbo,shrub,0,0,NA,5,1,1,1
Barrancones,Alcala,36.46297,-5.60348,422,0,1.5,Phillyrea latifolia,Phillati,shrub,0.09999999999999987,1,4,2,NA,2,2
Barrancones,Alcala,36.46297,-5.60348,422,0,1.5,Dittrichia viscosa,Dittvisc,shrub,0,0,NA,NA,NA,NA,NA
