species,site,shrub_tree,in_out,cover,presence
Quercus suber,Hernan_Martin,tree,inside,9.9,1
Quercus suber,Hernan_Martin,shrub,outside,0.6000000000000014,1
Quercus suber,Hernan_Martin,tree,outside,20.5,1
Quercus suber,Laguna_Picacho,shrub,inside,3.800000000000004,1
Quercus suber,Laguna_Picacho,tree,inside,19.1,1
Quercus suber,Laguna_Picacho,shrub,outside,3.7000000000000046,1
Quercus suber,Laguna_Picacho,tree,outside,11.099999999999998,1
Quercus suber,Las_Naranjas,shrub,inside,4.3,1
Quercus suber,Las_Naranjas,tree,inside,21.4,1
Quercus suber,Las_Naranjas,shrub,outside,2.8999999999999986,1
Quercus suber,Las_Naranjas,tree,outside,8.099999999999998,1
Quercus suber,Laurel,shrub,inside,0.30000000000000027,1
Quercus suber,Laurel,tree,inside,4.4,1
Quercus suber,Laurel,shrub,outside,0,0
Quercus suber,Laurel,tree,outside,0,0
Quercus suber,Mogea_Luenga2,shrub,inside,0.5,1
Quercus suber,Mogea_Luenga2,tree,inside,10,1
Quercus suber,Mogea_Luenga2,shrub,outside,2.4000000000000004,1
Quercus suber,Mogea_Luenga2,tree,outside,19.9,1
Quercus suber,Palancar,shrub,inside,0,0
Quercus suber,Palancar,tree,inside,15.8,1
Quercus suber,Palancar,shrub,outside,0,0
Quercus suber,Palancar,tree,outside,40.9,1
Quercus suber,Puertollano,shrub,inside,6.099999999999994,1
Quercus suber,Puertollano,tree,inside,15.599999999999998,1
Quercus suber,Puertollano,shrub,outside,0.1999999999999993,1
Quercus suber,Puertollano,tree,outside,24.900000000000002,1
Quercus suber,Teja1,shrub,inside,0,0
Quercus suber,Teja1,tree,inside,18.4,1
Quercus suber,Teja1,shrub,outside,0.2999999999999998,1
Quercus suber,Teja1,tree,outside,16.1,1
Rosa sempervirens,Aljibe,shrub,inside,0,0
Rosa sempervirens,Aljibe,tree,inside,0,0
Rosa sempervirens,Aljibe,shrub,outside,0,0
Rosa sempervirens,Aljibe,tree,outside,0,0
Rosa sempervirens,Barrancones,shrub,inside,0,0
Rosa sempervirens,Barrancones,tree,inside,0,0
Rosa sempervirens,Barrancones,shrub,outside,0,0
Rosa sempervirens,Barrancones,tree,outside,0,0
Rosa sempervirens,Beatas1,shrub,inside,0,0
Rosa sempervirens,Beatas1,tree,inside,0,0
Rosa sempervirens,Beatas1,shrub,outside,0,0
Rosa sempervirens,Beatas1,tree,outside,0,0
Rosa sempervirens,Caheruelas4,shrub,inside,0,0
Rosa sempervirens,Caheruelas4,tree,inside,0,0
Rosa sempervirens,Caheruelas4,shrub,outside,0,0
Rosa sempervirens,Caheruelas4,tree,outside,0,0
Rosa sempervirens,Caheruelas5,shrub,inside,0,0
Rosa sempervirens,Caheruelas5,tree,inside,0,0
Rosa sempervirens,Caheruelas5,shrub,outside,0,0
Rosa sempervirens,Caheruelas5,tree,outside,0,0
Rosa sempervirens,Cucarretes1,shrub,inside,0,0
Rosa sempervirens,Cucarretes1,tree,inside,0,0
Rosa sempervirens,Cucarretes1,shrub,outside,0,0
Rosa sempervirens,Cucarretes1,tree,outside,0,0
Rosa sempervirens,Cucarretes2,shrub,inside,0,0
Rosa sempervirens,Cucarretes2,tree,inside,0,0
Rosa sempervirens,Cucarretes2,shrub,outside,0,0
Rosa sempervirens,Cucarretes2,tree,outside,0,0
Rosa sempervirens,Cuevas_Hospital2,shrub,inside,0,0
Rosa sempervirens,Cuevas_Hospital2,tree,inside,0,0
Rosa sempervirens,Cuevas_Hospital2,shrub,outside,0,0
Rosa sempervirens,Cuevas_Hospital2,tree,outside,0,0
Rosa sempervirens,Faldas_Rubio1,shrub,inside,0,0
Rosa sempervirens,Faldas_Rubio1,tree,inside,0,0
Rosa sempervirens,Faldas_Rubio1,shrub,outside,0,0
Rosa sempervirens,Faldas_Rubio1,tree,outside,0,0
Rosa sempervirens,Faldas_Rubio2,shrub,inside,0,0
Rosa sempervirens,Faldas_Rubio2,tree,inside,0,0
Rosa sempervirens,Faldas_Rubio2,shrub,outside,0,0
Rosa sempervirens,Faldas_Rubio2,tree,outside,0,0
Rosa sempervirens,Garganta_Honda,shrub,inside,0,0
Rosa sempervirens,Garganta_Honda,tree,inside,0,0
Rosa sempervirens,Garganta_Honda,shrub,outside,0,0
Rosa sempervirens,Garganta_Honda,tree,outside,0,0
Rosa sempervirens,Gavilanes,shrub,inside,0,0
Rosa sempervirens,Gavilanes,tree,inside,0,0
Rosa sempervirens,Gavilanes,shrub,outside,0,0
Rosa sempervirens,Gavilanes,tree,outside,0,0
Rosa sempervirens,Hernan_Martin,shrub,inside,0,0
Rosa sempervirens,Hernan_Martin,tree,inside,0,0
Rosa sempervirens,Hernan_Martin,shrub,outside,0,0
Rosa sempervirens,Hernan_Martin,tree,outside,0,0
Rosa sempervirens,Laguna_Picacho,shrub,inside,0,0
Rosa sempervirens,Laguna_Picacho,tree,inside,0,0
Rosa sempervirens,Laguna_Picacho,shrub,outside,0,0
Rosa sempervirens,Laguna_Picacho,tree,outside,0,0
Rosa sempervirens,Las_Naranjas,shrub,inside,0,0
Rosa sempervirens,Las_Naranjas,tree,inside,0,0
Rosa sempervirens,Las_Naranjas,shrub,outside,0,0
Rosa sempervirens,Las_Naranjas,tree,outside,0,0
Rosa sempervirens,Laurel,shrub,inside,0,0
Rosa sempervirens,Laurel,tree,inside,0,0
Rosa sempervirens,Laurel,shrub,outside,0,0
Rosa sempervirens,Laurel,tree,outside,0,0
Rosa sempervirens,Mogea_Luenga2,shrub,inside,0,0
Rosa sempervirens,Mogea_Luenga2,tree,inside,0,0
Rosa sempervirens,Mogea_Luenga2,shrub,outside,0,0
Rosa sempervirens,Mogea_Luenga2,tree,outside,0,0
Rosa sempervirens,Palancar,shrub,inside,5.900000000000004,1
Rosa sempervirens,Palancar,tree,inside,0,0
Rosa sempervirens,Palancar,shrub,outside,0,0
Rosa sempervirens,Palancar,tree,outside,0,0
Rosa sempervirens,Puertollano,shrub,inside,0,0
Rosa sempervirens,Puertollano,tree,inside,0,0
Rosa sempervirens,Puertollano,shrub,outside,0,0
Rosa sempervirens,Puertollano,tree,outside,0,0
Rosa sempervirens,Teja1,shrub,inside,0,0
Rosa sempervirens,Teja1,tree,inside,0,0
Rosa sempervirens,Teja1,shrub,outside,0,0
Rosa sempervirens,Teja1,tree,outside,0,0
Rubus ulmifolius,Aljibe,shrub,inside,16.7,1
Rubus ulmifolius,Aljibe,tree,inside,0,0
Rubus ulmifolius,Aljibe,shrub,outside,0.09999999999999964,1
Rubus ulmifolius,Aljibe,tree,outside,0,0
Rubus ulmifolius,Barrancones,shrub,inside,0,0
Rubus ulmifolius,Barrancones,tree,inside,0,0
Rubus ulmifolius,Barrancones,shrub,outside,0,0
Rubus ulmifolius,Barrancones,tree,outside,0,0
Rubus ulmifolius,Beatas1,shrub,inside,2.9,1
Rubus ulmifolius,Beatas1,tree,inside,0,0
Rubus ulmifolius,Beatas1,shrub,outside,0.19999999999999996,1
Rubus ulmifolius,Beatas1,tree,outside,0,0
Rubus ulmifolius,Caheruelas4,shrub,inside,0,0
Rubus ulmifolius,Caheruelas4,tree,inside,0,0
Rubus ulmifolius,Caheruelas4,shrub,outside,0.5,1
Rubus ulmifolius,Caheruelas4,tree,outside,0,0
Rubus ulmifolius,Caheruelas5,shrub,inside,0,0
Rubus ulmifolius,Caheruelas5,tree,inside,0,0
Rubus ulmifolius,Caheruelas5,shrub,outside,0,0
Rubus ulmifolius,Caheruelas5,tree,outside,0,0
Rubus ulmifolius,Cucarretes1,shrub,inside,1.1000000000000014,1
Rubus ulmifolius,Cucarretes1,tree,inside,0,0
Rubus ulmifolius,Cucarretes1,shrub,outside,1.1500000000000044,1
Rubus ulmifolius,Cucarretes1,tree,outside,0,0
Rubus ulmifolius,Cucarretes2,shrub,inside,0,0
Rubus ulmifolius,Cucarretes2,tree,inside,0,0
Rubus ulmifolius,Cucarretes2,shrub,outside,0,0
Rubus ulmifolius,Cucarretes2,tree,outside,0,0
Rubus ulmifolius,Cuevas_Hospital2,shrub,inside,7.6,1
Rubus ulmifolius,Cuevas_Hospital2,tree,inside,0,0
Rubus ulmifolius,Cuevas_Hospital2,shrub,outside,3.200000000000002,1
Rubus ulmifolius,Cuevas_Hospital2,tree,outside,0,0
Rubus ulmifolius,Faldas_Rubio1,shrub,inside,1.2000000000000015,1
Rubus ulmifolius,Faldas_Rubio1,tree,inside,0,0
Rubus ulmifolius,Faldas_Rubio1,shrub,outside,0,0
Rubus ulmifolius,Faldas_Rubio1,tree,outside,0,0
Rubus ulmifolius,Faldas_Rubio2,shrub,inside,2.099999999999998,1
Rubus ulmifolius,Faldas_Rubio2,tree,inside,0,0
Rubus ulmifolius,Faldas_Rubio2,shrub,outside,0.6999999999999998,1
Rubus ulmifolius,Faldas_Rubio2,tree,outside,0,0
Rubus ulmifolius,Garganta_Honda,shrub,inside,0,0
Rubus ulmifolius,Garganta_Honda,tree,inside,0,0
Rubus ulmifolius,Garganta_Honda,shrub,outside,0.1999999999999993,1
Rubus ulmifolius,Garganta_Honda,tree,outside,0,0
Rubus ulmifolius,Gavilanes,shrub,inside,0.10000000000000053,1
Rubus ulmifolius,Gavilanes,tree,inside,0,0
Rubus ulmifolius,Gavilanes,shrub,outside,0,0
Rubus ulmifolius,Gavilanes,tree,outside,0,0
Rubus ulmifolius,Hernan_Martin,shrub,inside,1.5500000000000012,1
Rubus ulmifolius,Hernan_Martin,tree,inside,0,0
Rubus ulmifolius,Hernan_Martin,shrub,outside,0,0
Rubus ulmifolius,Hernan_Martin,tree,outside,0,0
Rubus ulmifolius,Laguna_Picacho,shrub,inside,0.1999999999999993,1
Rubus ulmifolius,Laguna_Picacho,tree,inside,0,0
Rubus ulmifolius,Laguna_Picacho,shrub,outside,0,0
Rubus ulmifolius,Laguna_Picacho,tree,outside,0,0
Rubus ulmifolius,Las_Naranjas,shrub,inside,0,0
Rubus ulmifolius,Las_Naranjas,tree,inside,0,0
Rubus ulmifolius,Las_Naranjas,shrub,outside,2.200000000000003,1
Rubus ulmifolius,Las_Naranjas,tree,outside,0,0
Rubus ulmifolius,Laurel,shrub,inside,0,0
Rubus ulmifolius,Laurel,tree,inside,0,0
Rubus ulmifolius,Laurel,shrub,outside,0,0
Rubus ulmifolius,Laurel,tree,outside,0,0
Rubus ulmifolius,Mogea_Luenga2,shrub,inside,0,0
Rubus ulmifolius,Mogea_Luenga2,tree,inside,0,0
Rubus ulmifolius,Mogea_Luenga2,shrub,outside,1.1999999999999993,1
Rubus ulmifolius,Mogea_Luenga2,tree,outside,0,0
Rubus ulmifolius,Palancar,shrub,inside,1.5999999999999996,1
Rubus ulmifolius,Palancar,tree,inside,0,0
Rubus ulmifolius,Palancar,shrub,outside,15.200000000000005,1
Rubus ulmifolius,Palancar,tree,outside,0,0
Rubus ulmifolius,Puertollano,shrub,inside,0,0
Rubus ulmifolius,Puertollano,tree,inside,0,0
Rubus ulmifolius,Puertollano,shrub,outside,0.09999999999999964,1
Rubus ulmifolius,Puertollano,tree,outside,0,0
Rubus ulmifolius,Teja1,shrub,inside,0.30000000000000426,1
Rubus ulmifolius,Teja1,tree,inside,0,0
Rubus ulmifolius,Teja1,shrub,outside,0,0
Rubus ulmifolius,Teja1,tree,outside,0,0
Stauracanthus boivinii,Aljibe,shrub,inside,0,0
Stauracanthus boivinii,Aljibe,tree,inside,0,0
Stauracanthus boivinii,Aljibe,shrub,outside,0,0
Stauracanthus boivinii,Aljibe,tree,outside,0,0
Stauracanthus boivinii,Barrancones,shrub,inside,0,0
Stauracanthus boivinii,Barrancones,tree,inside,0,0
Stauracanthus boivinii,Barrancones,shrub,outside,1.1500000000000021,1
Stauracanthus boivinii,Barrancones,tree,outside,0,0
Stauracanthus boivinii,Beatas1,shrub,inside,1.2999999999999998,1
Stauracanthus boivinii,Beatas1,tree,inside,0,0
Stauracanthus boivinii,Beatas1,shrub,outside,0,0
Stauracanthus boivinii,Beatas1,tree,outside,0,0
Stauracanthus boivinii,Caheruelas4,shrub,inside,9.45,1
Stauracanthus boivinii,Caheruelas4,tree,inside,0,0
Stauracanthus boivinii,Caheruelas4,shrub,outside,0.2999999999999976,1
Stauracanthus boivinii,Caheruelas4,tree,outside,0,0
Stauracanthus boivinii,Caheruelas5,shrub,inside,2.5000000000000013,1
Stauracanthus boivinii,Caheruelas5,tree,inside,0,0
Stauracanthus boivinii,Caheruelas5,shrub,outside,0.14999999999999858,1
Stauracanthus boivinii,Caheruelas5,tree,outside,0,0
Stauracanthus boivinii,Cucarretes1,shrub,inside,0,0
Stauracanthus boivinii,Cucarretes1,tree,inside,0,0
Stauracanthus boivinii,Cucarretes1,shrub,outside,0,0
Stauracanthus boivinii,Cucarretes1,tree,outside,0,0
Stauracanthus boivinii,Cucarretes2,shrub,inside,1.599999999999997,1
Stauracanthus boivinii,Cucarretes2,tree,inside,0,0
Stauracanthus boivinii,Cucarretes2,shrub,outside,1.1000000000000005,1
Stauracanthus boivinii,Cucarretes2,tree,outside,0,0
Stauracanthus boivinii,Cuevas_Hospital2,shrub,inside,0,0
Stauracanthus boivinii,Cuevas_Hospital2,tree,inside,0,0
Stauracanthus boivinii,Cuevas_Hospital2,shrub,outside,0,0
Stauracanthus boivinii,Cuevas_Hospital2,tree,outside,0,0
Stauracanthus boivinii,Faldas_Rubio1,shrub,inside,3.1999999999999993,1
Stauracanthus boivinii,Faldas_Rubio1,tree,inside,0,0
Stauracanthus boivinii,Faldas_Rubio1,shrub,outside,1.8000000000000007,1
Stauracanthus boivinii,Faldas_Rubio1,tree,outside,0,0
Stauracanthus boivinii,Faldas_Rubio2,shrub,inside,7.900000000000002,1
Stauracanthus boivinii,Faldas_Rubio2,tree,inside,0,0
Stauracanthus boivinii,Faldas_Rubio2,shrub,outside,3.6499999999999986,1
Stauracanthus boivinii,Faldas_Rubio2,tree,outside,0,0
Stauracanthus boivinii,Garganta_Honda,shrub,inside,4.6,1
Stauracanthus boivinii,Garganta_Honda,tree,inside,0,0
Stauracanthus boivinii,Garganta_Honda,shrub,outside,4.8000000000000025,1
Stauracanthus boivinii,Garganta_Honda,tree,outside,0,0
Stauracanthus boivinii,Gavilanes,shrub,inside,0.3000000000000007,1
Stauracanthus boivinii,Gavilanes,tree,inside,0,0
Stauracanthus boivinii,Gavilanes,shrub,outside,2.400000000000001,1
Stauracanthus boivinii,Gavilanes,tree,outside,0,0
Stauracanthus boivinii,Hernan_Martin,shrub,inside,0,0
Stauracanthus boivinii,Hernan_Martin,tree,inside,0,0
Stauracanthus boivinii,Hernan_Martin,shrub,outside,1.2000000000000028,1
Stauracanthus boivinii,Hernan_Martin,tree,outside,0,0
Stauracanthus boivinii,Laguna_Picacho,shrub,inside,0,0
Stauracanthus boivinii,Laguna_Picacho,tree,inside,0,0
Stauracanthus boivinii,Laguna_Picacho,shrub,outside,0,0
Stauracanthus boivinii,Laguna_Picacho,tree,outside,0,0
Stauracanthus boivinii,Las_Naranjas,shrub,inside,0,0
Stauracanthus boivinii,Las_Naranjas,tree,inside,0,0
Stauracanthus boivinii,Las_Naranjas,shrub,outside,0,0
Stauracanthus boivinii,Las_Naranjas,tree,outside,0,0
Stauracanthus boivinii,Laurel,shrub,inside,26.5,1
Stauracanthus boivinii,Laurel,tree,inside,0,0
Stauracanthus boivinii,Laurel,shrub,outside,32.400000000000006,1
Stauracanthus boivinii,Laurel,tree,outside,0,0
Stauracanthus boivinii,Mogea_Luenga2,shrub,inside,7.100000000000003,1
Stauracanthus boivinii,Mogea_Luenga2,tree,inside,0,0
Stauracanthus boivinii,Mogea_Luenga2,shrub,outside,1.5,1
Stauracanthus boivinii,Mogea_Luenga2,tree,outside,0,0
Stauracanthus boivinii,Palancar,shrub,inside,0.2,1
Stauracanthus boivinii,Palancar,tree,inside,0,0
Stauracanthus boivinii,Palancar,shrub,outside,0,0
Stauracanthus boivinii,Palancar,tree,outside,0,0
Stauracanthus boivinii,Puertollano,shrub,inside,3.5999999999999996,1
Stauracanthus boivinii,Puertollano,tree,inside,0,0
Stauracanthus boivinii,Puertollano,shrub,outside,0.10000000000000053,1
Stauracanthus boivinii,Puertollano,tree,outside,0,0
Stauracanthus boivinii,Teja1,shrub,inside,0,0
Stauracanthus boivinii,Teja1,tree,inside,0,0
Stauracanthus boivinii,Teja1,shrub,outside,0.5,1
Stauracanthus boivinii,Teja1,tree,outside,0,0
Teucrium fruticans,Aljibe,shrub,inside,0.20000000000000007,1
Teucrium fruticans,Aljibe,tree,inside,0,0
Teucrium fruticans,Aljibe,shrub,outside,0,0
Teucrium fruticans,Aljibe,tree,outside,0,0
Teucrium fruticans,Barrancones,shrub,inside,0,0
Teucrium fruticans,Barrancones,tree,inside,0,0
Teucrium fruticans,Barrancones,shrub,outside,2,1
Teucrium fruticans,Barrancones,tree,outside,0,0
Teucrium fruticans,Beatas1,shrub,inside,0.3000000000000007,1
Teucrium fruticans,Beatas1,tree,inside,0,0
Teucrium fruticans,Beatas1,shrub,outside,0.09999999999999964,1
Teucrium fruticans,Beatas1,tree,outside,0,0
Teucrium fruticans,Caheruelas4,shrub,inside,1.4999999999999991,1
Teucrium fruticans,Caheruelas4,tree,inside,0,0
Teucrium fruticans,Caheruelas4,shrub,outside,0.09999999999999964,1
Teucrium fruticans,Caheruelas4,tree,outside,0,0
Teucrium fruticans,Caheruelas5,shrub,inside,0.10000000000000142,1
Teucrium fruticans,Caheruelas5,tree,inside,0,0
Teucrium fruticans,Caheruelas5,shrub,outside,0,0
Teucrium fruticans,Caheruelas5,tree,outside,0,0
Teucrium fruticans,Cucarretes1,shrub,inside,4.8,1
Teucrium fruticans,Cucarretes1,tree,inside,0,0
Teucrium fruticans,Cucarretes1,shrub,outside,1.0000000000000004,1
Teucrium fruticans,Cucarretes1,tree,outside,0,0
Teucrium fruticans,Cucarretes2,shrub,inside,0.999999999999999,1
Teucrium fruticans,Cucarretes2,tree,inside,0,0
Teucrium fruticans,Cucarretes2,shrub,outside,0.6,1
Teucrium fruticans,Cucarretes2,tree,outside,0,0
Teucrium fruticans,Cuevas_Hospital2,shrub,inside,3.9999999999999996,1
Teucrium fruticans,Cuevas_Hospital2,tree,inside,0,0
Teucrium fruticans,Cuevas_Hospital2,shrub,outside,0.9000000000000021,1
Teucrium fruticans,Cuevas_Hospital2,tree,outside,0,0
Teucrium fruticans,Faldas_Rubio1,shrub,inside,0.5,1
Teucrium fruticans,Faldas_Rubio1,tree,inside,0,0
Teucrium fruticans,Faldas_Rubio1,shrub,outside,0,0
Teucrium fruticans,Faldas_Rubio1,tree,outside,0,0
Teucrium fruticans,Faldas_Rubio2,shrub,inside,1.7000000000000002,1
Teucrium fruticans,Faldas_Rubio2,tree,inside,0,0
Teucrium fruticans,Faldas_Rubio2,shrub,outside,0,0
Teucrium fruticans,Faldas_Rubio2,tree,outside,0,0
Teucrium fruticans,Garganta_Honda,shrub,inside,0,0
Teucrium fruticans,Garganta_Honda,tree,inside,0,0
Teucrium fruticans,Garganta_Honda,shrub,outside,0,0
Teucrium fruticans,Garganta_Honda,tree,outside,0,0
Teucrium fruticans,Gavilanes,shrub,inside,0,0
Teucrium fruticans,Gavilanes,tree,inside,0,0
Teucrium fruticans,Gavilanes,shrub,outside,0,0
Teucrium fruticans,Gavilanes,tree,outside,0,0
Teucrium fruticans,Hernan_Martin,shrub,inside,5.000000000000003,1
Teucrium fruticans,Hernan_Martin,tree,inside,0,0
Teucrium fruticans,Hernan_Martin,shrub,outside,0.8000000000000012,1
Teucrium fruticans,Hernan_Martin,tree,outside,0,0
Teucrium fruticans,Laguna_Picacho,shrub,inside,1.1,1
Teucrium fruticans,Laguna_Picacho,tree,inside,0,0
Teucrium fruticans,Laguna_Picacho,shrub,outside,0.20000000000000018,1
Teucrium fruticans,Laguna_Picacho,tree,outside,0,0
Teucrium fruticans,Las_Naranjas,shrub,inside,0,0
Teucrium fruticans,Las_Naranjas,tree,inside,0,0
Teucrium fruticans,Las_Naranjas,shrub,outside,0.10000000000000142,1
Teucrium fruticans,Las_Naranjas,tree,outside,0,0
Teucrium fruticans,Laurel,shrub,inside,0,0
Teucrium fruticans,Laurel,tree,inside,0,0
Teucrium fruticans,Laurel,shrub,outside,0,0
Teucrium fruticans,Laurel,tree,outside,0,0
Teucrium fruticans,Mogea_Luenga2,shrub,inside,2.799999999999999,1
Teucrium fruticans,Mogea_Luenga2,tree,inside,0,0
Teucrium fruticans,Mogea_Luenga2,shrub,outside,1.3000000000000016,1
Teucrium fruticans,Mogea_Luenga2,tree,outside,0,0
Teucrium fruticans,Palancar,shrub,inside,2.5499999999999985,1
Teucrium fruticans,Palancar,tree,inside,0,0
Teucrium fruticans,Palancar,shrub,outside,5.149999999999993,1
Teucrium fruticans,Palancar,tree,outside,0,0
Teucrium fruticans,Puertollano,shrub,inside,0.29999999999999893,1
Teucrium fruticans,Puertollano,tree,inside,0,0
Teucrium fruticans,Puertollano,shrub,outside,0,0
Teucrium fruticans,Puertollano,tree,outside,0,0
Teucrium fruticans,Teja1,shrub,inside,0,0
Teucrium fruticans,Teja1,tree,inside,0,0
Teucrium fruticans,Teja1,shrub,outside,0,0
Teucrium fruticans,Teja1,tree,outside,0,0
Thymus baeticus,Aljibe,shrub,inside,0,0
Thymus baeticus,Aljibe,tree,inside,0,0
Thymus baeticus,Aljibe,shrub,outside,0,0
Thymus baeticus,Aljibe,tree,outside,0,0
Thymus baeticus,Barrancones,shrub,inside,0,0
Thymus baeticus,Barrancones,tree,inside,0,0
Thymus baeticus,Barrancones,shrub,outside,0,0
Thymus baeticus,Barrancones,tree,outside,0,0
Thymus baeticus,Beatas1,shrub,inside,0,0
Thymus baeticus,Beatas1,tree,inside,0,0
Thymus baeticus,Beatas1,shrub,outside,0,0
Thymus baeticus,Beatas1,tree,outside,0,0
Thymus baeticus,Caheruelas4,shrub,inside,0,0
Thymus baeticus,Caheruelas4,tree,inside,0,0
Thymus baeticus,Caheruelas4,shrub,outside,0,0
Thymus baeticus,Caheruelas4,tree,outside,0,0
Thymus baeticus,Caheruelas5,shrub,inside,0.40000000000000036,1
Thymus baeticus,Caheruelas5,tree,inside,0,0
Thymus baeticus,Caheruelas5,shrub,outside,0,0
Thymus baeticus,Caheruelas5,tree,outside,0,0
Thymus baeticus,Cucarretes1,shrub,inside,0,0
Thymus baeticus,Cucarretes1,tree,inside,0,0
Thymus baeticus,Cucarretes1,shrub,outside,0,0
Thymus baeticus,Cucarretes1,tree,outside,0,0
Thymus baeticus,Cucarretes2,shrub,inside,0,0
Thymus baeticus,Cucarretes2,tree,inside,0,0
Thymus baeticus,Cucarretes2,shrub,outside,0,0
Thymus baeticus,Cucarretes2,tree,outside,0,0
Thymus baeticus,Cuevas_Hospital2,shrub,inside,0,0
Thymus baeticus,Cuevas_Hospital2,tree,inside,0,0
Thymus baeticus,Cuevas_Hospital2,shrub,outside,0,0
Thymus baeticus,Cuevas_Hospital2,tree,outside,0,0
Thymus baeticus,Faldas_Rubio1,shrub,inside,0,0
Thymus baeticus,Faldas_Rubio1,tree,inside,0,0
Thymus baeticus,Faldas_Rubio1,shrub,outside,0,0
Thymus baeticus,Faldas_Rubio1,tree,outside,0,0
Thymus baeticus,Faldas_Rubio2,shrub,inside,0,0
Thymus baeticus,Faldas_Rubio2,tree,inside,0,0
Thymus baeticus,Faldas_Rubio2,shrub,outside,0,0
Thymus baeticus,Faldas_Rubio2,tree,outside,0,0
Thymus baeticus,Garganta_Honda,shrub,inside,0,0
Thymus baeticus,Garganta_Honda,tree,inside,0,0
Thymus baeticus,Garganta_Honda,shrub,outside,0,0
Thymus baeticus,Garganta_Honda,tree,outside,0,0
Thymus baeticus,Gavilanes,shrub,inside,0,0
Thymus baeticus,Gavilanes,tree,inside,0,0
Thymus baeticus,Gavilanes,shrub,outside,0,0
Thymus baeticus,Gavilanes,tree,outside,0,0
Thymus baeticus,Hernan_Martin,shrub,inside,0,0
Thymus baeticus,Hernan_Martin,tree,inside,0,0
Thymus baeticus,Hernan_Martin,shrub,outside,0,0
Thymus baeticus,Hernan_Martin,tree,outside,0,0
Thymus baeticus,Laguna_Picacho,shrub,inside,0,0
Thymus baeticus,Laguna_Picacho,tree,inside,0,0
Thymus baeticus,Laguna_Picacho,shrub,outside,0,0
Thymus baeticus,Laguna_Picacho,tree,outside,0,0
Thymus baeticus,Las_Naranjas,shrub,inside,0,0
Thymus baeticus,Las_Naranjas,tree,inside,0,0
Thymus baeticus,Las_Naranjas,shrub,outside,0,0
Thymus baeticus,Las_Naranjas,tree,outside,0,0
Thymus baeticus,Laurel,shrub,inside,0.4499999999999993,1
Thymus baeticus,Laurel,tree,inside,0,0
Thymus baeticus,Laurel,shrub,outside,0,0
Thymus baeticus,Laurel,tree,outside,0,0
Thymus baeticus,Mogea_Luenga2,shrub,inside,0,0
Thymus baeticus,Mogea_Luenga2,tree,inside,0,0
Thymus baeticus,Mogea_Luenga2,shrub,outside,0,0
Thymus baeticus,Mogea_Luenga2,tree,outside,0,0
Thymus baeticus,Palancar,shrub,inside,0,0
Thymus baeticus,Palancar,tree,inside,0,0
Thymus baeticus,Palancar,shrub,outside,0,0
Thymus baeticus,Palancar,tree,outside,0,0
Thymus baeticus,Puertollano,shrub,inside,0,0
Thymus baeticus,Puertollano,tree,inside,0,0
Thymus baeticus,Puertollano,shrub,outside,0,0
Thymus baeticus,Puertollano,tree,outside,0,0
Thymus baeticus,Teja1,shrub,inside,0,0
Thymus baeticus,Teja1,tree,inside,0,0
Thymus baeticus,Teja1,shrub,outside,0,0
Thymus baeticus,Teja1,tree,outside,0,0
Ulex borgiae,Aljibe,shrub,inside,0.6499999999999999,1
Ulex borgiae,Aljibe,tree,inside,0,0
Ulex borgiae,Aljibe,shrub,outside,1.1500000000000008,1
Ulex borgiae,Aljibe,tree,outside,0,0
Ulex borgiae,Barrancones,shrub,inside,1.1999999999999993,1
Ulex borgiae,Barrancones,tree,inside,0,0
Ulex borgiae,Barrancones,shrub,outside,3.000000000000001,1
Ulex borgiae,Barrancones,tree,outside,0,0
Ulex borgiae,Beatas1,shrub,inside,5.399999999999997,1
Ulex borgiae,Beatas1,tree,inside,0,0
Ulex borgiae,Beatas1,shrub,outside,1,1
Ulex borgiae,Beatas1,tree,outside,0,0
Ulex borgiae,Caheruelas4,shrub,inside,0,0
Ulex borgiae,Caheruelas4,tree,inside,0,0
Ulex borgiae,Caheruelas4,shrub,outside,0,0
Ulex borgiae,Caheruelas4,tree,outside,0,0
Ulex borgiae,Caheruelas5,shrub,inside,0,0
Ulex borgiae,Caheruelas5,tree,inside,0,0
Ulex borgiae,Caheruelas5,shrub,outside,0.8500000000000001,1
Ulex borgiae,Caheruelas5,tree,outside,0,0
Ulex borgiae,Cucarretes1,shrub,inside,3.399999999999996,1
Ulex borgiae,Cucarretes1,tree,inside,0,0
Ulex borgiae,Cucarretes1,shrub,outside,5.049999999999999,1
Ulex borgiae,Cucarretes1,tree,outside,0,0
Ulex borgiae,Cucarretes2,shrub,inside,11.550000000000002,1
Ulex borgiae,Cucarretes2,tree,inside,0,0
Ulex borgiae,Cucarretes2,shrub,outside,13.499999999999996,1
Ulex borgiae,Cucarretes2,tree,outside,0,0
Ulex borgiae,Cuevas_Hospital2,shrub,inside,9.4,1
Ulex borgiae,Cuevas_Hospital2,tree,inside,0,0
Ulex borgiae,Cuevas_Hospital2,shrub,outside,10.050000000000004,1
Ulex borgiae,Cuevas_Hospital2,tree,outside,0,0
Ulex borgiae,Faldas_Rubio1,shrub,inside,8.099999999999998,1
Ulex borgiae,Faldas_Rubio1,tree,inside,0,0
Ulex borgiae,Faldas_Rubio1,shrub,outside,1.5,1
Ulex borgiae,Faldas_Rubio1,tree,outside,0,0
